duration_ms,tempo,key,loudness,energy,danceability,speechiness,acousticness,instrumentalness,liveness,valence,file_name,exito
176912.83446712018,123.046875,0,0.18591526,1173.9100468748265,0.14915064355853352,-180.60638,0.00505472,0.9537686725926837,1658.4331177754889,2031.6845607006644,Contigo el 2025 - Andrey Serrano (Video casi oficial) quiero pasar contigo el 2025.mp3,0
216804.716553288,117.45383522727273,5,0.24798222,2863.291347430133,0.1393184533796196,-43.319534,0.044365976,0.8817740787809221,2749.257583635173,6228.529735376453,Alkilados x Jhay P x Tuny D - Mejor Sin Ti (Video Oficial).mp3,0
163979.31972789115,129.19921875,9,0.06990348,2148.7211924722465,0.16828973663598543,-238.46933,0.010189011,0.9133397912094718,2508.222464858109,4695.9943516166995,Llora.mp3,0
192400.54421768707,143.5546875,2,0.13538218,2352.535354483348,0.14965654813013982,-117.1873,0.024112115,0.9083698724282008,2613.3370882654267,5339.410672165364,LADRONA - REYKON X MANUEL LIZARAZO (VIDEO OFICIAL).mp3,0
242021.58730158728,151.99908088235293,0,0.19768934,1921.3293835758163,0.16377646621165998,-133.5553,0.08338291,0.9323821342275038,2308.88067175079,4331.497592882111,Juliana - San Fernando (Videoclip Oficial).mp3,0
218360.45351473923,99.38401442307692,3,0.19083318,2343.639460552158,0.1684615656242699,-109.07511,0.019827254,0.9052544358054226,2547.90190666718,5118.662179463217,Vuelve - Brokix x Hamilton x Moffa.mp3,0
169552.1088435374,161.4990234375,7,0.33783907,3243.7253085255315,0.1608946916192595,-46.086643,0.04541802,0.8705663554361222,2994.7558876660246,6940.810661206226,APARATO ENCIMA [1kakP8T_6G4].mp3,0
265380.8616780045,103.359375,0,0.14416456,2657.5554751150967,0.18896523304781135,-102.586464,0.071449,0.8714293098616579,2477.9715952150727,5543.746693528543,TIMØ - Para El Tiempo (Official Video).mp3,0
199923.80952380953,117.45383522727273,7,0.28776252,2030.372924339095,0.15819919819898443,-68.1868,0.027710594,0.9129751938835501,2256.9834280639493,4286.695342439903,The Rudeboyz x Maisak x DFZM - OH MAMÁ (Official Video).mp3,0
141316.6439909297,123.046875,1,0.21859384,2289.2552454248485,0.13492972597915776,-87.92906,0.15942584,0.8994430208590027,2290.7073129810788,4875.068369001047,Mike Bahía - La Pena (Video Oficial).mp3,0
162005.62358276645,112.34714673913044,4,0.2656204,2204.8937215447613,0.14462180433506247,-78.7063,0.015658295,0.9224492797676627,2451.9788344614153,4911.580757016472,"El Almacén #02 - Pablito Pesadilla, Julianno Sosa (Video Oficial) [inu9mUvkK1k].mp3",0
180024.30839002266,151.99908088235293,4,0.19713065,1902.1209618053967,0.17171140465596768,-139.30092,0.035544157,0.929335678057293,2212.5180600518675,4185.733661154726,"Nanpa Básico, Rusherking - Notas de Voz (Visualizer).mp3",0
181603.26530612243,117.45383522727273,11,0.3129311,2429.9912991597676,0.15416310418442689,-62.732876,0.025708964,0.9146343046855024,2684.695643133433,5513.909486064945,VIBARCO ft. MAR MEJÍA - Tres (Official Video) [7YHBvuYtmIM].mp3,0
194095.60090702947,129.19921875,7,0.32512498,2535.6522506608203,0.14196578571727764,-29.491516,0.027683672,0.9070079456676137,2733.493873939721,5608.378132359263,Ibiza Merengue Remix [Video Oficial] - Angel Bleu  Magic Juan  Nino Freestyle -.mp3,0
168321.45124716553,117.45383522727273,8,0.04636975,2348.379367063483,0.14879002369202188,-248.27452,0.04421023,0.9223851023706897,2586.553759173946,5172.045208108836,Fey - Bailando Por Ti (feat Esteman) ( Video Oficial) [Au9NLfoWf3g].mp3,0
218824.85260770973,161.4990234375,10,0.1479789,2513.8222075770686,0.12221994170090844,-139.97258,0.024606468,0.9108331088362069,2632.1241790743306,5616.72755719496,FLETECITOS - EL CLOOY  LA EXCE  M$M (OFFICIAL VIDEO).mp3,0
324057.68707482994,123.046875,6,0.2639505,2600.724617556468,0.14988938430633286,-75.06721,0.022783352,0.8965733760389052,2555.610046045319,5298.84656192905,"Los Culos Se Botan Remix (feat. Reboll333, Robin Rouse, Los Farandulay, DFZM, High Galaxy Music....mp3",0
234242.90249433107,151.99908088235293,7,0.2275322,1871.3473830874575,0.18069569102343577,-88.55607,0.013361745,0.9359611082459858,2360.5661090281237,4379.512877383475,Santiago Cruz - Como si me hubieras amado (Video Oficial).mp3,0
211475.78231292515,151.99908088235293,0,0.22934327,2613.559310045603,0.16866821661106896,-61.54927,0.03560162,0.8967836268596289,2741.8757815463964,5842.6828738729,Grupo Frontera ft. Maluma - POR QUÉ SERÁ (Video Oficial).mp3,1
180395.82766439908,123.046875,2,0.27890438,2591.007707819237,0.13095467619783435,-73.635,0.023970999,0.8952463903635779,2591.953398658507,5716.518092799831,"Feid, Yandel - Brickell (Lyric Video).mp3",1
174892.69841269843,135.99917763157896,11,0.15834813,2467.570669796878,0.14785648467009183,-131.92075,0.038817685,0.9188845123124917,2730.7219925013183,5676.671736157781,Danny Ocean x Kapo -  Imagínate (OFFICIAL VIDEO).mp3,1
212369.70521541953,92.28515625,11,0.2107621,3160.0790493403915,0.1196144025599026,-91.175674,0.061849732,0.8660216464414562,2874.692530725971,6760.606544922515,Feid - SORRY 4 THAT MUCH.mp3,1
195860.31746031746,129.19921875,3,0.23951271,2057.8379225255585,0.11870369189011547,-106.25668,0.020802347,0.9232776799208748,2351.9940669183666,4341.064140569434,KAROL G - Si Antes Te Hubiera Conocido.mp3,1
228530.79365079364,161.4990234375,9,0.2415017,2620.6900685777373,0.13072511994343325,-93.91655,0.037504524,0.9025875681797978,2646.015086576955,5762.000103281679,"Feid, Maisak - SE ME OLVIDA (Official Video).mp3",1
190984.12698412698,172.265625,7,0.1703902,2388.8545724989876,0.10619159185626167,-130.54004,0.036906183,0.9114477082003708,2569.6964340273526,5410.075929337048,"Ryan Castro, Maisak - FDSR (Video Oficial).mp3",1
175473.19727891157,99.38401442307692,8,0.26056516,2724.762876529559,0.15176437318817135,-59.49924,0.03421228,0.889983153715434,2652.274968416093,5851.330278915966,"J Balvin, Feid  Doblexxó [Letra].mp3",1
316162.90249433107,103.359375,6,0.2338178,2553.2209336531805,0.1448085750177496,-93.67811,0.02121491,0.9067931443117978,2687.860570921068,5719.084809902718,"JHAYCO, Kapo - Passoa.mp3",1
159474.6485260771,143.5546875,3,0.25089043,2306.5655097549165,0.12861271551282694,-111.53195,0.036197063,0.9096799820752657,2436.731447140069,4999.496279139067,Kapo - OHNANA.mp3,1
298131.15646258503,92.28515625,4,0.26966587,2546.4722151194314,0.13002751388333655,-72.834076,0.02514633,0.9011146046290888,2634.845636830753,5561.553441698306,KAROL G - 57.mp3,1
186270.47619047618,135.99917763157896,6,0.21004438,1747.5682289741073,0.1593038883573592,-110.59282,0.008695864,0.9411772939907141,2174.840730298806,3886.73779619434,"Nanpa Básico, Beéle - Hasta Aquí Llegué (Letra).mp3",1
188499.59183673467,80.74951171875,3,0.3114221,1936.7277165137868,0.1413909481205101,-77.000824,0.025077699,0.9277773153636532,2315.311701632957,4080.9849094090637,"Trueno, Feid - CRUZ (Official Video).mp3",1
189916.0090702948,99.38401442307692,4,0.18066005,2578.232217554237,0.14542533830679774,-87.3072,0.022963034,0.8940707255692237,2583.287218994837,5634.466642272501,"Ryan Castro, SOG, Selección Colombia - EL RITMO QUE NOS UNE (Letra).mp3",1
214691.7006802721,135.99917763157896,9,0.26728046,2205.3361377078136,0.1355324328614589,-84.15388,0.024684997,0.9127770324159187,2428.242349299031,4678.20190152465,Shakira - Soltera (Official Lyric Video).mp3,1
215574.0589569161,99.38401442307692,8,0.28697023,2234.5740081598815,0.11852046038252587,-71.281395,0.021288449,0.9179770589324179,2436.0736613312406,4944.039671471122,Rauw Alejandro & Feid - Revolú (Lyric Video).mp3,1
270140.9523809524,161.4990234375,10,0.1901548,1879.4627376463193,0.16014887705738298,-145.75241,0.018435534,0.9318176820342716,2198.30606093096,4114.4658094011875,Maluma - Cosas Pendientes (Official Video).mp3,1
218476.55328798186,117.45383522727273,0,0.10179955,2261.9976441822305,0.13284199843925096,-167.47939,0.01814631,0.892621504715728,2296.7503121099794,4487.155686478813,"BLESSD, ANUEL AA - DEPORTIVO (VIDEO OFICIAL).mp3",1
401890.97505668935,129.19921875,1,0.2881243,2069.6475536557637,0.15316861464947476,-96.941376,0.010708138,0.9349278983296262,2401.9749171541926,4699.419735465473,"Blessd - ACEITE DE COCO (feat. Ryan Castro, De La Ghetto, Darell, Sahir, Hades66, Kris R.).mp3",1
148120.09070294784,95.703125,0,0.23164035,2043.291340573229,0.11828910676225837,-111.81585,0.12836583,0.9190674593456113,2133.74072850949,4399.213147776254,"Alvaro Diaz, Feid - GATITAS SANDUNGUERAS VOL.1 (Official Video).mp3",1
158383.3106575964,161.4990234375,0,0.25483823,1945.0570367014282,0.13458419379593736,-106.128105,0.017064158,0.935669124248754,2372.8277819147393,4461.217585339709,"Beéle, Ovy On The Drums - Mi Refe (Video Oficial).mp3",1
201920.7709750567,123.046875,11,0.24527588,2192.720537027467,0.13591776735505293,-97.96261,0.018746467,0.9218296359376796,2419.2022386746057,4779.593650288893,"Young Miko, Feid - offline (Visualizer) (Official).mp3",1
223434.0589569161,117.45383522727273,0,0.26242584,2169.1302934410382,0.13840683354384006,-59.87857,0.02185044,0.9239494976228827,2572.4038487324556,5013.199551814338,"Camilo, Carin Leon - Una Vida Pasada (Official Video).mp3",1
159265.66893424036,99.38401442307692,7,0.20209,2442.8952079005476,0.11612946421620808,-107.29673,0.040082075,0.9072227188866618,2517.7007595803752,5456.480712890625,"Yandel, Feid - HÁBLAME CLARO (Official Video).mp3",1
139017.86848072562,112.34714673913044,8,0.2580818,2295.3614365669127,0.14454338619787188,-73.27456,0.040041775,0.9157324251367318,2638.8572558970563,5358.953661717967,ALOH ALOH - Kapo (Video Oficial).mp3,1
233499.86394557822,117.45383522727273,4,0.26008186,2135.9752991279825,0.12971512974199764,-87.07667,0.030096006,0.9303352239888883,2491.9034300949934,4974.331576129344,"Manuel Turizo, Kapo - Qué Pecao (Letra).mp3",1
179838.54875283447,117.45383522727273,7,0.2985195,2313.2822960883664,0.13841354279224763,-54.73502,0.01687815,0.9216579650989221,2544.6932493784984,5068.681391000194,"Shakira, Cardi B - Puntería (LetraLyrics).mp3",1
171549.02494331065,103.359375,2,0.23244226,2549.084625366872,0.17022464606499169,-52.091934,0.027597608,0.904874102868284,2735.3254745785675,5733.67067957331,UWAIE - Kapo (Video Oficial).mp3,1
389143.2653061224,112.34714673913044,3,0.2376273,2383.9734809520814,0.17372500701863341,-60.42374,0.018365065,0.9127431500783114,2654.6097958719843,5539.579030767545,"WYA REMIX J Abdiel, Anuel AA, Blessd, Izaak & Pirlo - BLACK AND YELLOW (Video Oficial).mp3",1
168739.410430839,135.99917763157896,0,0.28106162,2013.6527978629454,0.1330926036539293,-96.73628,0.03920331,0.9289324376762864,2336.7625986102457,4349.341132710383,Beéle - Frente al Mar (Video Oficial).mp3,1
188801.45124716553,92.28515625,4,0.2662054,2287.099142074717,0.12393327215654665,-95.8125,0.021721568,0.9218020460257317,2506.193269135752,5161.42299518876,"Lenny Tavárez, Feid - EMPELOTICA (Official Video).mp3",1
218755.19274376417,135.99917763157896,8,0.24607779,2207.976409074647,0.14966124773726772,-87.954185,0.023278188,0.9180566945214658,2543.7836073068224,4912.630486452916,Greeicy - A Veces A Besos (Official Video).mp3,1
223515.283446712,129.19921875,4,0.23756953,2316.1330775581073,0.17142003826883445,-66.825645,0.022999743,0.9098080573354888,2582.840575286415,5290.169174465371,Fonseca - Por Toda la Vida (Audio).mp3,1
223074.10430839003,129.19921875,11,0.31163725,2624.8546819321396,0.14760475946735677,-56.03341,0.030745149,0.8917851253512697,2469.6520136894383,5568.959664147065,"Feid, Sky Rompiendo, Dei V -  ESTOY PUTIAO (Pseudo Video).mp3",1
216897.5963718821,123.046875,0,0.17487696,2303.931307231315,0.16929284186955196,-124.8758,0.017880037,0.9126228490954827,2405.037407666044,4820.114858991149,BLESSD  KRIS R  POLOS OPUESTOS REMIX  (VIDEO OFICIAL).mp3,1
187292.15419501133,129.19921875,7,0.25821272,2235.2257585176235,0.1395321608234063,-70.67303,0.018846378,0.925648027360698,2626.094061880557,5251.054562206559,Camilo - Autodiagnóstico (Official Video).mp3,1
216514.51247165533,112.34714673913044,6,0.29215842,2174.1015899462536,0.14053418099294077,-71.45992,0.016139956,0.9302652165717158,2498.833877255071,4872.889973085624,Manuel Turizo x Yandel - Mamasota.mp3,1
240814.14965986394,129.19921875,4,0.28482872,2070.3305430099676,0.16288943775303444,-86.14958,0.019067511,0.9338860973353741,2515.206271966897,4777.902623009967,"Lola Indigo, Manuel Turizo - 1000COSAS (Official Video).mp3",1
234405.44217687074,123.046875,1,0.30358607,2068.761830557919,0.16404327031192575,-64.46001,0.015695112,0.9291901263495443,2456.1162670635913,4631.436660210417,"Piso 21, Marc Anthony y Beéle - Volver (Video Oficial).mp3",1
197276.73469387754,103.359375,6,0.23014173,2547.1085175889525,0.1472028169171461,-82.21579,0.025517233,0.893776100664205,2548.764287989381,5502.531675356928,Más Que Tú - Ozuna & Kapo.mp3,1
186641.9954648526,123.046875,5,0.30377847,2426.8825078454843,0.1291144760558925,-48.93432,0.02591762,0.9154507518037069,2684.7592728766317,5558.479375325562,BLESSD  MALUMA - OE BEBÉ  (VIDEO OFICIAL).mp3,1
184018.14058956917,172.265625,9,0.23560873,2759.2366694287116,0.17494229982831114,-46.95521,0.036057632,0.8836222361531668,2700.001331546333,5913.915202438967,"Fariana, Oro Solido - El Caballito (LetraLyrics).mp3",1
